업종,업소명,대표자,시/도,시/군/구,주소(도로명 새주소 명기),변경후 연락처,대표품목, 변경후 가격(원),가격부가설명,영업시간,배달가능여부,주차가능여부
이미용업,진헤어?,한경자,서울,관악구,신림로36길15,02-887-2108,커트 ,6000,,10:00~오후10:00,N,N
한식,착한우동짜장,안병희,서울,관악구,신림로 255,,자장면,3500,,연중무휴(10:30~12:00),N,N
한식,청진동해장국,박막례,서울,관악구,관악로105동산빌딩1층,02-875-9882,냉면,5000,,24시간,N,Y
일식,초밥아저씨,장연옥,서울,관악구,신원로23(관악종합시장 108호),02-3281-2820,모듬초밥(10P),5000,,12:00~23:00,N,N
한식,토방닭한마리,강정운,서울,관악구,신림로22길 5,02-874-6895,닭칼국수(닭),5500,,10:00~22:00,N,Y
한식,포천이동 갈비촌,최옥선,서울,관악구,신원로 40-12,02-884-7109,"돼지갈비(300g, 국내)",12000,,,N,N
이미용업,행복한미용실,이막래,서울,관악구,양지2길 24,02-889-1882,커트,6000,,,,
이미용업,헤어닷컴,장점운,서울,관악구,장군봉2길10,02-885-7277,파마,20000,,10:00~오후10:00,N,N
이미용업,헤어디자인하우스,유미나,서울,관악구,"은천로93, A동 401호",02-3285-8002,커트,5000,,10:00~20:00,,Y
기타서비스업,현대골프,권오광,서울,관악구,"양녕로66, 3층",02-888-0770,골프연습장이용료,60000,,오전11:00~오후11:00,N,Y
한식,투가리,김인섭,서울,관악구,봉천로 595-1,,김치찌개,5000,,24시간,N,N
한식,착한생칼국수,김순봉,서울,관악구,관천로 49,,칼국수,3800,,오전 9:00~ 오후9:30휴일:둘째주 화,N,N
이미용업,심영희 헤어,심영희,서울,관악구,행운1길 116,,커트,8000,,11:00~21:00,N,N
한식,시민식당,박상금,서울,관악구,"남부순환로 1869, 1층",02-872-1990,김치찌개,4300,,10:00~22:00명절 휴무,N,N
한식,옥천골,정인자,서울,관악구,청룡7길 41,02-877-8292,돌솥추어탕,7000,,10:00~22:00,N,N
한식,보글보글 지글지글,유경희,서울,관악구,"난우길 47, 101호",02-3281-8253,백반,5000,,05:00~22:00매주일요일 휴무,Y,N
한식,자매멸치국수,XU XIANG ZHU,서울,관악구,관천로12길 30,,칼국수,4000,,24시간,N,N
한식,금강숯불생고기,최호진,서울,광진구, 용마산로7길 9(중곡동),02-3437-9599,갈비탕,5000,,11:00~23:00,N,N
한식,다비다식당,고영임,서울,광진구, 동일로 444(중곡동),02-466-1074,삼겹살(200g),10000,,11:00~20:00,Y,Y
기타서비스업,코닥스튜디오,조규영,서울,광진구, 영화사로 4(중곡동),02-457-6542,사진 인화료,7000,,24시간,N,N
한식,김밥나라,김 현,서울,광진구, 용마산로 52(중곡동),02-446-2442,김밥,1500,,24시간,N,N
세탁업,으뜸크리닝,최기환,서울,광진구, 아차산로51길 74(구의동),02-446-1756,의복수선료,4000,,08:00~21:00,Y,Y
이미용업,명신미용실,나희남,서울,광진구, 자양로37길 8(구의동),02-453-2774,미용료(파마) ,15000,,09:00~21:00,,Y
한식,자매식당,홍명희,서울,광진구, 구의로 16(구의동),02-3437-8760,김치찌개,5000,,09:00~21:00,N,N
기타서비스업,광장스튜디오,김태호,서울,광진구, 광장로 79(광장동),02-444-6190, 사진 촬영료  ,13000,,10:00~20:00,,Y
이미용업,이계임미용실,이계임,서울,광진구, 자양로15길 101(자양동),02-446-9831,미용료(파마) ,30000,,10:00~21:00,,Y
한식,흥부농장,박치훈,서울,광진구, 뚝섬로59길 81-2(자양동),02-3437-3611,삼겹살,600,,11:00~02:00,N,Y
이미용업,머리만들기,이서영,서울,광진구, 자양로9길 32(자양동),02-3437-9934,미용료(파마) ,30000,,10:00~20:00,,N
이미용업,머리천국미용실,박문자,서울,광진구,뚝섬로49길 31(자양동),02-458-5619,미용료(파마) ,20000,,09:30~21:30,,Y
세탁업,그린세탁,박애자,서울,광진구, 뚝섬로54길 57(자양동),02-456-8301,의복수선료,3000,,08:00~22:30,Y,Y
이미용업,조희미용실,이옥구,서울,광진구, 뚝섬로52나길 25(자양동),02-447-0658,미용료(파마) ,30000,,09:00~19:00,,Y
경양식,공새미김밥,박승숙,서울,광진구, 뚝섬로58길 19(자양동),02-455-8178,돈까스,5000,,07:00~19:00,,Y
세탁업,한일세탁,안형순,서울,광진구, 자양번영로5길 7(자양동),02-447-2856,의복수선료,4000,,09:00~22:00,Y,N
이미용업,모짜르트헤어샵,고명자,서울,광진구, 자양번영로1길 12(자양동),02-447-1623,미용료(파마) ,20000,,08:00~21:00,,N
이미용업,유나미용실,정미영,서울,광진구, 동일로4길 44(자양동),02-463-7832,미용료(파마) ,20000,,10:00~22:00,,N
이미용업,헤어포인트,정현성,서울,광진구, 능동로3길 44(자양동),02-498-1746,미용료(파마) ,30000,,09:00~21:00,,Y
이미용업,갤러리헤어,한양수,서울,광진구,동일로72길 46(중곡동),02-465-3861,미용료(파마) ,20000,,10:00~21:00,,Y
이미용업,장미헤어짱,남기훈,서울,광진구,면목로167(중곡동),,미용료(파마) ,25000,,08:00~20:00,,N
이미용업,모범이발,서학술,서울,광진구,면목로11길 5(중곡동),02-499-4897,이용료,7000,,08:00~20:30,,N
한식,영화속의 김밥이야기,정종일,서울,광진구,자양로 173(구의동),02-444-5005,돈가스,6000,,07:00~22:30,N,Y
이미용업,제이필헤어,이강순,서울,광진구,자양로 183(구의동),02-3437-4063,미용료(파마) ,25000,,10:00~21:00,,N
이미용업,에덴미용실,강상순,서울,광진구,자양로36길 11-1(구의동),02-3436-1525,미용료(파마) ,20000,,14:00~19:00,,N
세탁업,동현세탁,이주현,서울,광진구,뚝섬로52라길 65(자양동),02-458-6268,의복수선료,3000,,08:30~22:00,Y,Y
이미용업,이도희머리방,이숙경,서울,광진구,아차산로36길 39(자양동),02-446-9924,미용료(파마) ,15000,,10:00~22:00,,Y
경양식,겨울나그네,변세열,서울,광진구,능동로 147-1(화양동),02-498-3650,돈까스,4000,,10:00~04:00,N,N
한식,건대종합분식,문순호,서울,광진구,광나루로 428(화양동),,김치찌개,4500,,08:00~21:00,N,N
한식,한아름분식,김길순,서울,광진구,군자로 159(군자동),02-469-2535,김치찌개,4500,,09:00~22:00,N,N
한식,기덕이네생고기집,정종우,서울,광진구,뚝섬로58길 26(자양동),02-444-8597,비빔밥,6000,,10:00~22:00,N,Y
한식,공주식당,이영복,서울,광진구,군자로 137(군자동),02-461-2507,된장찌개,5500,,24시간 영업,N,Y
한식,홍천화로숯불갈비,이옥순,서울,광진구,천호대로110길 27(능동),02-454-9285,냉면,5000,,11:00~23:00,N,Y
중식,옥문,박형숙,서울,광진구,광나루로56길 63(구의동),02-446-8764,자장면,4000,,10:30~21:00,N,Y
한식,성원식당,유명자,서울,광진구,자양로 261(구의동),02-453-5939, 냉면 ,5000,,05:30~21:00,N,Y
한식,날마다장날,한선덕,서울,광진구,광나루로37길 39(구의동),02-456-1882,김치찌개,5000,,07:00~22:00,N,Y
한식,소야지,정의석,서울,광진구,능동로36길 24(능동),02-446-7645,삼겹살,8000,,15:30~03:00,N,N
중식,북경,정난영,서울,광진구,능동로 135(화양동),02-469-6347,자장면,3500,,10:30~20:30,N,N
목욕업,진아보석사우나,양태평,서울,광진구,자양로15길 109(자양동),02-457-3355,목욕료,6000,,05:00~22:00,N,Y
한식,이삭홍두깨칼국수,박순애,서울,광진구,동일로72길 51(중곡동),02-464-8457,칼국수,3000,,11:00~21:30,N,N
이미용업,방미헤어컬쳐,김방숙,서울,광진구,군자로 138(군자동),02-462-3711,미용료(파마) ,20000,,09:00~21:00,N,N
한식,세종 하늘마루,김미옥,서울,광진구,군자로 153(군자동),02-497-5540,삼겹살,11000,,10:00~22:00,N,N
한식,보현식당,민영순,서울,광진구,뚝섬로34길 9(자양동),02-458-5784,삼겹살(200g),11000,,10:00~21:00,N,Y
한식,보광식당,김영옥,서울,광진구,아차산로 341(자양동),02-456-3707,된장찌개,5500,,10:00~21:00,N,Y
한식,종로한정식,신춘자,서울,광진구,아차산로40길 8(자양동),02-457-2411,된장찌개,5000,,10:00~21:00,N,N
중식,세종원,정경아,서울,광진구,광나루로 373(군자동),,짜장면,4000,,10:00~21:00,Y,Y
중식,중국관,박경순,서울,광진구,긴고랑로 39(중곡동),02-497-5276,짜장면,3000,,10:00~21:00,Y,Y
한식,저팔계쇠고집,김민순,서울,구로구,고척로23길 34,02-2684-1880,"삼겹살(수입,180g)",7000,,15:00~02:00,Y,Y
한식,한우식당,백성원,서울,구로구,경인로33길 61-3,02-2612-5157,"삼겹살(국내산, 200g)",12000,,10:00~22:00,Y,Y
세탁업,화인크리닝세탁소,김택중,서울,구로구,경인로35길 131-15,02-2617-7453,양복세탁,5000,,08:00~22:00,Y,Y
한식,"보리밥, 솥뚜껑 삼겹살",이영숙,서울,구로구,개봉로15길 12,02-2682-4662,"삼겹살(국내산, 200g)",11000,,10:00~22:00,Y,Y
이미용업,그래서미용실,임길자,서울,구로구, 중앙로5길 62,02-2684-0084,컷트,5000,,09:00~21:00,,Y
한식,길손한정식,김길순,서울,구로구, 고척로40길 33-5,02-2625-0277,"삼겹살(수입,200g)",6000,,11:00~22:00,Y,Y
한식,설가네부대찌게,정재권,서울,구로구, 경인로 318-9,02-2613-2246,"삼겹살(수입,200g)",10000,,10:30~22:00,N,Y
세탁업,SK명품세탁,임관순,서울,구로구, 구일로10길 27,02-6097-7170,양복세탁,6000,,08:00~22:00,Y,Y
기타서비스업,구로사진관,심칠섭,서울,구로구, 가마산로 248 ,02-862-4940,촬영료,9000,,08:30~21:00,,Y
이미용업,이화미용실,이서현,서울,구로구, 경인로47다길 30,02-2066-5911,파마,25000,,10:00~21:00,,N
이미용업,토탈헤어샵,이덕례,서울,구로구, 오류로8길 83,02-2688-1717,컷트,5000,,10:00~20:00,,N
이미용업,새미나 미용실,구자숙,서울,구로구, 부일로9길 87 ,02-2682-2190,컷트,7000,,09:00~21:00,Y,Y
한식,명가 영양돌솥밥,안수미,서울,구로구, 구로동로18길 12,02-858-5977,"삼겹살 (국내산,200g)",11000,,09:00~21:00,,
한식,삼동숯불갈비,성경순,서울,구로구, 디지털로27길 69 ,02-852-7615,"삼겹살(국,200g)",12000,,10:00~22:30,N,Y
한식,제주똥돼지촌,이인숙,서울,구로구, 구로동로28길 98,02-837-3077,"삼겹살(오겹살, 국내산, 200g)",12000,,14:00~24:00,N,Y
한식,웰빙두부마을 ,김정현,서울,구로구, 디지털로 288  지하1층,02-2082-2955,불고기 순두부,7000,,10:00~22:00,N,Y
한식,최용복바베큐,김철숙,서울,구로구, 부일로17길 121,02-2617-4339,냉면,5000,,11:00~22:00,Y,Y
한식,한미 생고기,최은자,서울,구로구,구로중앙로19길 24(구로동),02-856-2850,갈비탕,7000,,10:30~22:30,N,Y
한식,대형갈비,김성길,서울,구로구, 구로동로 100,02-864-0719,"삼겹살(국내산, 200g)",11000,,08:00~22:30,N,Y
이미용업,선명이용원,소상인,서울,구로구, 경서로 43,02-2686-2863,컷트,7000,,07:30~19:30,,N
한식,중앙한분식,박금옥,서울,구로구, 구로동로 126-20,02-851-1064,김치찌개,5000,,08:00~22:00,Y,N
한식,만복영양솥밥,김현석,서울,구로구, 구로중앙로19길 13,02-864-2367,영양밥,8000,,,N,Y
기타서비스업,극동칼라,김건회,서울,구로구, 구로동로26길 98,02-855-1484,촬영료,10000,,09:00~20:30,,
숙박업,대원여관,황재구,서울,구로구,구로동로29길 24(구로동),02-861-7404,숙박료(여관),20000,,,,Y
중식,칭니,송석영,서울,구로구,"구로중앙로 198(구로동,구로기계공구상가 C블럭 지하 1,2호)",02-2634-1480,자장면,4000,,11:00~20:00,Y,Y
한식,김밥짱,배명화,서울,구로구,구로동로 125-1(구로동),02-861-2644,김치찌개,5000,,16:00~24:00,N,N
이미용업,24시헤어샵,박갑순,서울,구로구,도림로10길 31-1(구로동),,커트,3000,,10:00~22:00,,Y
이미용업,쿨가이,김경희,서울,구로구,디지털로27길 100(구로동),02-839-6535,이용료(커트),6000,,10:00~22:00,,
이미용업,컷트클럽,김광욱,서울,구로구,"디지털로31길 120(구로동,215호)",02-855-0875,이용료(커트),8000,,,,
이미용업,건영헤어포맨,김정근,서울,구로구,구로동로12길 32(구로동),02-865-0554,이용료(커트),6000,,,,
한식,자매분식,이옥림,서울,구로구,구로중앙로8길41(구로동),02-851-5293,김밥,1500,,,N,N
중식,우동.짜장,김명순,서울,구로구,구로동로 126-16(구로동),02-837-9705,자장면,3000,,09:00~21:00,N,Y
한식,일억조분식,이종례,서울,구로구,가마산로26길 11(구로동),02-869-8454,조리라면,2000,,05:00~23:00,Y,Y
한식,미진분식,이금자,서울,구로구,구로중앙로8길 27(구로동),02-3281-9409,김밥,1500,,,Y,N
숙박업,원선여인숙,최두남,서울,구로구,구로동로22길 5-14(구로동),02-854-4386,숙박료 (여관),20000,,,,
이미용업,북경미용실,최복희,서울,구로구,구로동로28길 123(구로동),,커트,7000,,,,N
이미용업,천인미용실 ,김순희 ,서울,구로구,구로동로28길 112(구로동),,커트,7000,,,,
기타서비스업,청운스튜디오,원준호,서울,구로구,구로중앙로28길 31(구로동),02-853-7180,사진 촬영료,12000,,09:00~20:00,N,Y
중식,짜장나라,김명숙,서울,구로구,"가마산로27길 52(구로동,미주오피스텔3동1층)",02-868-6800,자장면,4000,,11:00~21:00,Y,Y
한식,전주식당,조해영,서울,구로구,공원로 3(구로동),02-856-5355,된장찌개,5000,,11:00~20:00,N,Y
이미용업,김연화헤어숍,김연화,서울,구로구,구로동로 12(가리봉동),02-858-9940,커트,8000,,10:00~22:00,,
이미용업,은하미용실,서연라,서울,구로구,우마길 11(가리봉동),02-862-7897,커트,6000,,10:00~22:00,,
이미용업,수향미용실,이옥순,서울,구로구,우마길 20(가리봉동),02-855-9943,커트,6000,,10:00~22:00,,
이미용업,수정이발관,김시권,서울,구로구,구로동로13(가리봉동),02-857-1804,이용료(커트),6000,,10:00~22:00,,
이미용업,성원이용원,손성호,서울,구로구,구로동로7길 7(가리봉동),02-861-0663,이용료(커트),6000,,10:00~22:00,,
이미용업,깍구뽁구미용실,송경숙,서울,구로구,우마1길 54(가리봉동),02-838-4910,커트,6000,,10:00~22:00,,
기타양식,삼삼치킨,김영규,서울,구로구,경인로47길 42(고척동),02-2692-9510,치킨,9000,,,,
한식,해피분식,정정례,서울,구로구,"중앙로1길 18-19(고척동, 1동 101호)",02-2688-1242,김치찌개,4000,,08:00~21:00,N,Y
중식,왕짜장,강명수,서울,구로구,경인로47길 49(고척동),02-2625-5476,자장면,3000,,09:00~21:00,N,Y
한식,우리식당,김광옥,서울,구로구,"중앙로3길 50(고척동, 고척공구상가 지하)",02-2612-5559,김치찌개,5000,,,Y,Y
이미용업,까망머리방,김경화,서울,구로구,고척로33라길 19,02-2615-3895,커트,7000,,09:00~21:00,,Y
한식,해물칼국수,이정희,서울,구로구,고척로 179(고척동),02-2614-3609,칼국수,5000,,10:30~21:00,N,Y
이미용업,미미미용실,정금자,서울,구로구,고척로31길 4(고척동),02-2615-5346,커트,7000,,09:00~21:00,,
한식,가마솥설렁탕,김진숙,서울,구로구,고척로40길 33-4(고척동),02-2615-5292,갈비탕,6000,,11:30~22:30,Y,Y
기타양식,개봉분식,정애자,서울,구로구,고척로21나길 65(개봉동),02-2625-9465,칼국수,4000,,09:00~21:00,N,N
한식,완산정,김인덕,서울,구로구,개봉로23가길 37(개봉동),02-2688-4655,김치찌개,6000,,09:00~24:00,N,N
중식,화승원,최춘순,서울,구로구,경인로35길 40(개봉동),02-2685-1397,자장면,3500,,11:00~20:00,,
이미용업,효성이발관,임수한,서울,구로구,고척로27길 62(개봉동),02-2615-2371,이용료(커트),6000,,,,
이미용업,빛고을미용실,최미숙,서울,구로구,경인로35길 55-2(개봉동),02-2615-7079,커트,7000,,09:00~21:00,,
이미용업,복지이발관,김광복,서울,구로구,고척로27길 115(개봉동),,이용료(커트),6000,,,,
중식,해성반점,이홍길,서울,구로구,고척로 123-2(개봉동),02-2684-8991,자장면,3000,,,,
중식,왕짬뽕,김영인,서울,구로구,경인로 352(개봉동),02-2686-7313,자장면,3500,,,Y,N
중식,중화각,김대붕,서울,구로구,고척로22길 58(개봉동),02-2618-3039,자장면,3000,,,,
한식,닷컴분식,이문수,서울,구로구,남부순환로97길 20-6(개봉동),02-2616-4048,칼국수,5000,,06:30~23:00,Y,
이미용업,삼환미용실,김종숙,서울,구로구,"남부순환로95길 54, 상가동 105-106 (개봉동, 삼환아파트)",02-2689-4635,커트,5000,,10:00~21:00,,Y
이미용업,꽃님미용실,함영희,서울,구로구,개봉로3길 50(개봉동),02-2685-3465,커트,6000,,,,
이미용업,소망미용실,윤수자,서울,구로구,개봉로1나길 16(개봉동),02-2613-5428,커트,7000,,,,
중식,짜장선생,오동식,서울,구로구,개봉로15길 15(개봉동),02-2684-5575,자장면,3000,,,,
이미용업,화신,주덕삼,서울,구로구,고척로3길 20(오류동),02-2681-0977,이용료(커트),6000,,07:00~21:00,N,N
한식,김밥만두집,주연희,서울,구로구,오류로8나길 8(오류동),02-2617-8550,김치찌개,4000,,09:00~21:00,N,Y
한식,명가분식,김금자,서울,구로구,오류로8길 85(오류동),02-2682-0384,김치찌개,5000,,10:00~22:00,N,N
세탁업,매직크리닝,정복연,서울,구로구,오류로8길 99(오류동),02-2611-5911,양복 세탁료,5000,,09:00~21:00,N,N
이미용업,초원이발,임기환,서울,구로구,부일로17길 12-1(궁동),,이용료(커트),6000,,09:00~21:00,,N
한식,김밥천국,김미순,서울,구로구,구로동로 119-2(구로동),,김치찌개,5000,,,N,N
한식,성은숯불갈비,황선심,서울,구로구,개봉로1나길 60 ,02-2614-2387,"생등심(국,200g)",25000,,12:00~24:00,N,Y
한식,용갈비,모상수,서울,구로구,구로동로 96-4(구로동),02-869-2442,"삼겹살(국,200g)",12000,,,,
기타서비스업,포토베베스튜디오,이경희,서울,구로구,도림로12길 13(구로동),02-862-1050,사진 촬영료,10000,,,,
한식,일번옥,정혜옥,서울,구로구,구로동로 96-2,02-854-2092,갈비탕,8000,,,,
